id_persona,activ_econo,meses_alta
74749,Grupo_01,79
204010,Grupo_15,101
164536,Grupo_15,145
83479,Grupo_07,128
122866,Grupo_11,223
196779,Grupo_11,68
195879,Grupo_04,44
64766,Grupo_07,55
50983,Grupo_15,198
29219,Grupo_09,164
240906,Grupo_15,87
123449,Grupo_07,162
248649,Grupo_15,38
6610,Grupo_07,137
105249,Grupo_07,10
141249,Grupo_07,184
50536,Grupo_15,177
216710,Grupo_11,91
131012,Grupo_15,81
240525,Grupo_15,73
78710,Grupo_07,247
69723,Grupo_08,190
25640,Grupo_15,91
16219,Grupo_15,117
102879,Grupo_15,237
168419,Grupo_15,76
255623,Grupo_15,229
256019,Grupo_15,38
109070,Grupo_11,110
210266,Grupo_15,54
44668,Grupo_11,134
39255,Grupo_15,130
21612,Grupo_11,250
67955,Grupo_07,16
39772,Grupo_15,198
205285,Grupo_15,35
197898,Grupo_07,34
23708,Grupo_11,265
93785,Grupo_07,254
92038,Grupo_04,63
216012,Grupo_11,71
67885,Grupo_08,86
187525,Grupo_15,53
231372,Grupo_15,42
10872,Grupo_15,279
131355,Grupo_15,120
90472,Grupo_11,152
180796,Grupo_11,149
135479,Grupo_07,18
187810,Grupo_15,89
194283,Grupo_11,60
148879,Grupo_11,56
165470,Grupo_04,28
121706,Grupo_11,194
160206,Grupo_15,42
141896,Grupo_15,19
243149,Grupo_15,36
43879,Grupo_09,45
95106,Grupo_15,190
154436,Grupo_15,53
91779,Grupo_07,257
22483,Grupo_08,27
37506,Grupo_11,25
184596,Grupo_15,130
149540,Grupo_15,112
146196,Grupo_15,84
185810,Grupo_15,94
210619,Grupo_14,45
166479,Grupo_11,141
71912,Grupo_13,151
47698,Grupo_11,18
213096,Grupo_11,96
191479,Grupo_11,37
176385,Grupo_04,12
8455,Grupo_07,125
209898,Grupo_07,23
99855,Grupo_11,57
115012,Grupo_07,35
155908,Grupo_14,55
33398,Grupo_11,108
222408,Grupo_11,32
30308,Grupo_11,181
168425,Grupo_15,51
175942,Grupo_15,49
155349,Grupo_15,156
248683,Grupo_15,40
168510,Grupo_15,56
111019,Grupo_15,156
162323,Grupo_09,92
60023,Grupo_10,24
108266,Grupo_07,64
203253,Grupo_15,47
46753,Grupo_15,56
218923,Grupo_11,60
46010,Grupo_15,130
118849,Grupo_15,61
174096,Grupo_11,59
176249,Grupo_07,47
160679,Grupo_11,258
81006,Grupo_11,35
46579,Grupo_13,178
190410,Grupo_15,130
97649,Grupo_11,290
222912,Grupo_15,71
232612,Grupo_07,23
136468,Grupo_15,18
182612,Grupo_07,86
20608,Grupo_07,124
16098,Grupo_07,282
95198,Grupo_04,55
79598,Grupo_15,147
182508,Grupo_11,97
35938,Grupo_07,11
82668,Grupo_07,97
82468,Grupo_04,277
172512,Grupo_11,74
221755,Grupo_15,16
70438,Grupo_15,221
194470,Grupo_15,1
154696,Grupo_11,103
171053,Grupo_11,159
60610,Grupo_07,27
93436,Grupo_15,92
219623,Grupo_11,60
220023,Grupo_15,69
10053,Grupo_07,91
42966,Grupo_07,155
201679,Grupo_11,88
220519,Grupo_15,71
47310,Grupo_07,37
208070,Grupo_11,62
3596,Grupo_15,18
123623,Grupo_15,120
151549,Grupo_07,165
64270,Grupo_11,46
232206,Grupo_15,55
202096,Grupo_15,66
242785,Grupo_15,37
53572,Grupo_08,154
20642,Grupo_11,292
155885,Grupo_11,86
56298,Grupo_14,146
218072,Grupo_15,18
242242,Grupo_11,64
117155,Grupo_15,121
60398,Grupo_11,211
236012,Grupo_11,75
111685,Grupo_11,157
137742,Grupo_15,42
169798,Grupo_11,153
21498,Grupo_04,86
139908,Grupo_11,113
59185,Grupo_15,130
115368,Grupo_15,75
189055,Grupo_15,74
34479,Grupo_11,254
145010,Grupo_11,171
249142,Grupo_15,27
36685,Grupo_11,188
70272,Grupo_02,75
127442,Grupo_11,169
68385,Grupo_11,295
197996,Grupo_11,78
145553,Grupo_15,29
108685,Grupo_07,196
25272,Grupo_11,172
140308,Grupo_15,18
42655,Grupo_15,32
21812,Grupo_11,152
89666,Grupo_15,199
155949,Grupo_07,99
98510,Grupo_07,9
180323,Grupo_15,81
86940,Grupo_15,213
169636,Grupo_11,87
179053,Grupo_15,108
52983,Grupo_11,157
163668,Grupo_11,95
166485,Grupo_15,76
244385,Grupo_13,69
248385,Grupo_15,16
200208,Grupo_07,90
112896,Grupo_11,117
131040,Grupo_11,146
20306,Grupo_09,308
229368,Grupo_11,142
132712,Grupo_07,44
254666,Grupo_11,124
77870,Grupo_13,122
132683,Grupo_15,181
174172,Grupo_11,89
164698,Grupo_15,106
88855,Grupo_07,35
85685,Grupo_04,71
28738,Grupo_15,176
3425,Grupo_11,263
48725,Grupo_08,55
139219,Grupo_15,145
193066,Grupo_15,62
128949,Grupo_11,48
15410,Grupo_07,88
134649,Grupo_08,154
148923,Grupo_11,178
5583,Grupo_15,21
11049,Grupo_15,140
108253,Grupo_15,199
154706,Grupo_15,115
87206,Grupo_07,67
160170,Grupo_11,131
53919,Grupo_11,156
171040,Grupo_15,118
129249,Grupo_07,142
103449,Grupo_11,115
18419,Grupo_07,14
100723,Grupo_15,34
50425,Grupo_15,119
214625,Grupo_07,43
228598,Grupo_09,34
166155,Grupo_11,134
77598,Grupo_07,101
98879,Grupo_09,136
78723,Grupo_15,41
216406,Grupo_12,88
211623,Grupo_15,87
69323,Grupo_07,71
130849,Grupo_01,154
133755,Grupo_14,166
75772,Grupo_04,61
190068,Grupo_15,96
116312,Grupo_07,108
69568,Grupo_07,65
134036,Grupo_15,43
221170,Grupo_15,77
88766,Grupo_15,70
5066,Grupo_14,226
153183,Grupo_15,56
85279,Grupo_15,234
230396,Grupo_11,40
238110,Grupo_15,30
180383,Grupo_15,113
24610,Grupo_11,61
92266,Grupo_15,25
124370,Grupo_11,97
170636,Grupo_11,86
164310,Grupo_15,76
142523,Grupo_09,133
45368,Grupo_15,123
248655,Grupo_15,23
256085,Grupo_07,86
108949,Grupo_12,107
213036,Grupo_07,19
227523,Grupo_11,101
110436,Grupo_15,140
33896,Grupo_15,259
230012,Grupo_14,33
36308,Grupo_11,54
45396,Grupo_11,274
187649,Grupo_15,69
104936,Grupo_07,66
217683,Grupo_15,68
107566,Grupo_11,214
35810,Grupo_11,124
255649,Grupo_07,181
226106,Grupo_11,93
135149,Grupo_08,34
226010,Grupo_15,42
112270,Grupo_15,158
232679,Grupo_15,54
41536,Grupo_11,146
103870,Grupo_11,158
178049,Grupo_15,77
234510,Grupo_15,44
154119,Grupo_11,134
219036,Grupo_15,92
29783,Grupo_11,36
232796,Grupo_15,33
109566,Grupo_07,55
104053,Grupo_15,176
90006,Grupo_07,255
11283,Grupo_11,120
230996,Grupo_15,44
176725,Grupo_04,22
152468,Grupo_12,120
32025,Grupo_07,77
224455,Grupo_15,15
114138,Grupo_07,194
174985,Grupo_15,135
116610,Grupo_11,64
228270,Grupo_04,62
121623,Grupo_15,143
88312,Grupo_11,215
110538,Grupo_11,84
210838,Grupo_15,85
246306,Grupo_07,83
16336,Grupo_11,273
77268,Grupo_14,238
193368,Grupo_13,69
135812,Grupo_07,181
58638,Grupo_15,126
115542,Grupo_15,105
206938,Grupo_11,107
164568,Grupo_13,130
195038,Grupo_11,58
90910,Grupo_14,142
238749,Grupo_15,27
67019,Grupo_04,149
163255,Grupo_15,86
184955,Grupo_11,115
246372,Grupo_15,36
44598,Grupo_13,242
23983,Grupo_11,274
5310,Grupo_14,260
10983,Grupo_15,132
57836,Grupo_15,159
11512,Grupo_08,13
47155,Grupo_15,227
102872,Grupo_15,170
74768,Grupo_07,225
208538,Grupo_07,39
55655,Grupo_15,165
3168,Grupo_04,182
222525,Grupo_15,73
109140,Grupo_15,27
175866,Grupo_15,47
128479,Grupo_07,117
130036,Grupo_15,45
183270,Grupo_15,98
158896,Grupo_08,84
207079,Grupo_15,46
3825,Grupo_11,155
247025,Grupo_11,62
184542,Grupo_11,131
37268,Grupo_15,198
141255,Grupo_08,36
125198,Grupo_15,161
151025,Grupo_15,77
22408,Grupo_11,238
209568,Grupo_11,56
196255,Grupo_11,112
245625,Grupo_15,61
72825,Grupo_06,22
20055,Grupo_08,53
188638,Grupo_15,114
71725,Grupo_15,25
111368,Grupo_15,136
187512,Grupo_11,64
167655,Grupo_15,61
176372,Grupo_15,145
178125,Grupo_11,146
218485,Grupo_15,52
234412,Grupo_15,62
24198,Grupo_09,37
169972,Grupo_11,158
74225,Grupo_13,311
32612,Grupo_11,241
146685,Grupo_15,119
227685,Grupo_15,65
25412,Grupo_07,239
36225,Grupo_15,48
23908,Grupo_11,30
199812,Grupo_15,36
166755,Grupo_11,121
34555,Grupo_15,84
175838,Grupo_11,44
164908,Grupo_11,166
206572,Grupo_11,95
217668,Grupo_15,32
113542,Grupo_07,211
204512,Grupo_11,102
248372,Grupo_11,24
253496,Grupo_07,40
21136,Grupo_11,264
127319,Grupo_07,84
61583,Grupo_15,138
166440,Grupo_15,99
132636,Grupo_15,141
176223,Grupo_15,94
88449,Grupo_11,77
106349,Grupo_07,2
199819,Grupo_15,39
247349,Grupo_15,49
113253,Grupo_15,187
150696,Grupo_11,156
127855,Grupo_15,41
194598,Grupo_11,48
239668,Grupo_13,51
17608,Grupo_11,145
227698,Grupo_15,38
227079,Grupo_14,30
80036,Grupo_11,286
41479,Grupo_11,230
128149,Grupo_15,60
13779,Grupo_04,105
148536,Grupo_11,157
160796,Grupo_15,71
213270,Grupo_11,74
222410,Grupo_15,31
4096,Grupo_15,54
240296,Grupo_15,56
116766,Grupo_14,71
229196,Grupo_07,86
28553,Grupo_15,190
10066,Grupo_11,162
75579,Grupo_15,68
219849,Grupo_11,66
206940,Grupo_15,44
230323,Grupo_15,42
101036,Grupo_07,62
54006,Grupo_11,23
244696,Grupo_15,40
98549,Grupo_07,146
151838,Grupo_14,50
54038,Grupo_11,174
110185,Grupo_15,13
126012,Grupo_15,67
96472,Grupo_15,113
40338,Grupo_11,271
100038,Grupo_07,219
148755,Grupo_11,95
95912,Grupo_11,270
43568,Grupo_11,166
212285,Grupo_15,31
68153,Grupo_04,109
43619,Grupo_15,152
189049,Grupo_07,109
41619,Grupo_15,72
119536,Grupo_15,207
71319,Grupo_14,137
222423,Grupo_15,56
144568,Grupo_08,8
99972,Grupo_14,85
78698,Grupo_15,141
83508,Grupo_15,16
177412,Grupo_04,59
35442,Grupo_11,229
112242,Grupo_15,168
5098,Grupo_01,148
28172,Grupo_11,282
106168,Grupo_15,174
40883,Grupo_11,242
69240,Grupo_07,165
194906,Grupo_11,105
186238,Grupo_07,111
218472,Grupo_15,91
26255,Grupo_14,287
149008,Grupo_15,37
201872,Grupo_12,75
108508,Grupo_11,149
98272,Grupo_11,66
243768,Grupo_15,76
186308,Grupo_07,64
44185,Grupo_11,285
225942,Grupo_11,68
170172,Grupo_15,104
107068,Grupo_15,174
122708,Grupo_07,114
10542,Grupo_07,68
184012,Grupo_11,144
212298,Grupo_15,52
183172,Grupo_15,70
53385,Grupo_15,151
8268,Grupo_11,19
183125,Grupo_15,118
190138,Grupo_15,76
171272,Grupo_15,38
241472,Grupo_15,54
113872,Grupo_11,154
140698,Grupo_15,158
34908,Grupo_11,119
140708,Grupo_11,143
215572,Grupo_15,52
5742,Grupo_07,194
205038,Grupo_08,40
136538,Grupo_15,136
37242,Grupo_15,146
220338,Grupo_15,27
67155,Grupo_11,261
100238,Grupo_13,202
25508,Grupo_14,283
68985,Grupo_07,128
5825,Grupo_07,6
25238,Grupo_11,270
53985,Grupo_04,151
215512,Grupo_07,71
210466,Grupo_11,85
101023,Grupo_11,99
51706,Grupo_11,261
106266,Grupo_15,82
219140,Grupo_11,46
152849,Grupo_07,1
25840,Grupo_15,76
71223,Grupo_13,118
81619,Grupo_15,48
153066,Grupo_15,153
200223,Grupo_09,11
58040,Grupo_11,95
253249,Grupo_15,24
58853,Grupo_11,199
180440,Grupo_07,65
122323,Grupo_15,112
69770,Grupo_15,54
124570,Grupo_15,141
96983,Grupo_11,95
95940,Grupo_07,162
71198,Grupo_15,120
51455,Grupo_08,225
4125,Grupo_07,50
86912,Grupo_11,3
77455,Grupo_08,243
202185,Grupo_11,43
3583,Grupo_09,182
117666,Grupo_09,129
86172,Grupo_11,214
111308,Grupo_15,234
87085,Grupo_11,235
208553,Grupo_15,35
55566,Grupo_11,249
250440,Grupo_15,26
165553,Grupo_11,109
142936,Grupo_15,157
93953,Grupo_11,255
127940,Grupo_07,1
173310,Grupo_07,92
127540,Grupo_11,198
178283,Grupo_07,25
87783,Grupo_15,39
231906,Grupo_15,15
158496,Grupo_11,4
13966,Grupo_09,24
156179,Grupo_15,124
113453,Grupo_07,163
43310,Grupo_07,53
41949,Grupo_11,80
130198,Grupo_15,199
63412,Grupo_11,273
167268,Grupo_15,107
160308,Grupo_11,141
239270,Grupo_15,41
53296,Grupo_08,97
52110,Grupo_15,217
72110,Grupo_07,292
200655,Grupo_07,84
196049,Grupo_15,40
96783,Grupo_15,115
120040,Grupo_11,196
112423,Grupo_15,90
64810,Grupo_15,62
239353,Grupo_15,68
76155,Grupo_15,28
254510,Grupo_11,241
132023,Grupo_11,92
173879,Grupo_15,74
133583,Grupo_11,127
223879,Grupo_15,93
35010,Grupo_15,262
61136,Grupo_15,49
84372,Grupo_04,106
231808,Grupo_15,51
145668,Grupo_11,191
185766,Grupo_15,52
151336,Grupo_15,153
90723,Grupo_15,138
211753,Grupo_07,31
245419,Grupo_11,56
94736,Grupo_07,217
214019,Grupo_15,85
184019,Grupo_08,45
94866,Grupo_14,278
41310,Grupo_15,59
116579,Grupo_09,127
167985,Grupo_15,153
43412,Grupo_11,223
240512,Grupo_15,32
4836,Grupo_11,115
31096,Grupo_11,254
83323,Grupo_15,64
118283,Grupo_15,148
77153,Grupo_14,122
35868,Grupo_15,139
34898,Grupo_07,308
1768,Grupo_07,286
98238,Grupo_07,178
30285,Grupo_11,1
20255,Grupo_15,246
11642,Grupo_07,118
207885,Grupo_15,45
214412,Grupo_11,96
27285,Grupo_07,34
68808,Grupo_11,258
133225,Grupo_11,133
89219,Grupo_15,200
217670,Grupo_07,24
52155,Grupo_11,143
194236,Grupo_15,31
193710,Grupo_07,51
202512,Grupo_11,65
58355,Grupo_15,115
208319,Grupo_11,79
121519,Grupo_11,186
26579,Grupo_11,42
178106,Grupo_15,124
8423,Grupo_15,205
188006,Grupo_09,82
195970,Grupo_15,46
250770,Grupo_11,19
192906,Grupo_07,17
111879,Grupo_14,131
46855,Grupo_11,115
144342,Grupo_11,102
203336,Grupo_15,117
101896,Grupo_15,98
56196,Grupo_07,40
226649,Grupo_11,100
247640,Grupo_07,77
177653,Grupo_15,69
234383,Grupo_12,53
173853,Grupo_11,96
111466,Grupo_08,29
238098,Grupo_11,79
186425,Grupo_15,96
222868,Grupo_11,44
63425,Grupo_11,68
41425,Grupo_11,203
938,Grupo_07,308
35798,Grupo_07,87
9942,Grupo_11,183
240810,Grupo_15,72
84719,Grupo_07,43
67453,Grupo_08,86
144183,Grupo_15,158
1419,Grupo_04,257
32679,Grupo_09,65
181670,Grupo_11,78
148653,Grupo_15,16
65266,Grupo_11,52
184723,Grupo_15,68
119819,Grupo_15,48
161883,Grupo_07,22
19823,Grupo_11,164
237049,Grupo_11,35
43098,Grupo_14,234
244808,Grupo_11,59
16419,Grupo_07,212
141096,Grupo_15,121
78606,Grupo_13,71
8966,Grupo_07,17
144949,Grupo_15,146
174366,Grupo_11,99
83349,Grupo_15,57
178808,Grupo_15,66
8525,Grupo_07,115
231125,Grupo_15,40
115466,Grupo_11,182
104440,Grupo_14,186
180536,Grupo_11,36
200779,Grupo_11,70
200572,Grupo_11,75
165525,Grupo_15,44
22055,Grupo_14,307
196468,Grupo_07,108
58323,Grupo_15,233
97496,Grupo_07,49
63853,Grupo_11,260
154353,Grupo_11,149
32266,Grupo_15,25
214866,Grupo_11,84
242096,Grupo_15,29
187140,Grupo_16,19
167740,Grupo_15,97
40696,Grupo_09,31
25110,Grupo_11,299
166266,Grupo_15,157
170119,Grupo_15,28
226096,Grupo_15,37
49240,Grupo_07,168
187919,Grupo_11,95
2312,Grupo_14,134
123836,Grupo_15,137
193536,Grupo_11,98
56310,Grupo_11,256
136042,Grupo_15,49
85072,Grupo_07,3
151542,Grupo_15,115
118468,Grupo_11,55
3685,Grupo_11,311
23838,Grupo_11,244
125112,Grupo_04,144
179723,Grupo_11,141
245523,Grupo_15,15
165436,Grupo_11,151
107868,Grupo_13,200
240008,Grupo_15,46
238742,Grupo_15,72
82325,Grupo_04,122
129998,Grupo_11,28
74612,Grupo_11,218
179555,Grupo_14,58
90498,Grupo_15,242
14970,Grupo_07,33
238310,Grupo_15,43
212040,Grupo_15,32
234910,Grupo_15,31
67310,Grupo_07,136
220842,Grupo_15,79
136772,Grupo_15,97
23142,Grupo_11,197
136325,Grupo_11,143
218225,Grupo_15,19
191698,Grupo_14,86
236098,Grupo_15,74
229838,Grupo_15,19
179308,Grupo_15,71
131742,Grupo_11,205
199072,Grupo_07,33
183668,Grupo_15,55
246798,Grupo_11,61
157825,Grupo_11,97
126942,Grupo_15,75
235972,Grupo_11,67
130538,Grupo_07,77
129236,Grupo_11,207
167670,Grupo_11,158
3796,Grupo_08,19
73449,Grupo_15,109
68883,Grupo_08,54
100266,Grupo_15,89
179866,Grupo_15,102
42296,Grupo_07,282
61770,Grupo_13,155
179440,Grupo_15,122
172442,Grupo_15,78
40598,Grupo_15,212
105636,Grupo_13,247
249266,Grupo_15,28
68738,Grupo_07,115
242436,Grupo_07,57
189119,Grupo_15,45
17268,Grupo_07,145
124768,Grupo_11,209
154985,Grupo_15,152
100612,Grupo_11,260
55855,Grupo_07,71
159742,Grupo_11,156
10838,Grupo_11,255
37525,Grupo_13,234
72485,Grupo_11,140
42585,Grupo_07,15
165442,Grupo_15,57
76968,Grupo_11,238
67625,Grupo_15,19
172998,Grupo_11,67
94698,Grupo_15,108
123172,Grupo_15,89
110255,Grupo_01,172
181585,Grupo_11,102
36923,Grupo_07,1
10796,Grupo_15,27
211242,Grupo_11,74
252225,Grupo_15,29
93998,Grupo_07,289
254755,Grupo_11,163
171942,Grupo_07,99
138353,Grupo_11,18
63640,Grupo_15,269
176270,Grupo_15,56
95506,Grupo_11,233
153666,Grupo_11,118
216110,Grupo_15,35
56412,Grupo_04,187
126038,Grupo_14,174
2608,Grupo_07,28
15312,Grupo_15,44
69308,Grupo_08,87
45012,Grupo_11,229
206008,Grupo_15,36
197025,Grupo_11,64
64668,Grupo_15,132
230768,Grupo_15,33
178912,Grupo_15,81
243412,Grupo_15,24
228398,Grupo_15,52
222312,Grupo_09,41
140908,Grupo_14,71
202410,Grupo_15,42
30040,Grupo_11,150
1466,Grupo_08,316
24249,Grupo_14,301
51623,Grupo_11,236
57223,Grupo_15,72
57319,Grupo_15,212
27606,Grupo_11,175
6953,Grupo_07,267
95610,Grupo_07,82
96279,Grupo_14,178
241536,Grupo_11,70
112540,Grupo_15,136
111123,Grupo_11,172
149249,Grupo_15,154
77210,Grupo_11,275
68919,Grupo_13,283
138070,Grupo_15,149
175736,Grupo_15,127
51208,Grupo_11,307
12168,Grupo_15,71
13585,Grupo_11,221
38168,Grupo_11,207
64008,Grupo_11,68
83225,Grupo_08,94
197412,Grupo_11,57
43472,Grupo_11,130
26068,Grupo_07,120
141042,Grupo_11,138
64785,Grupo_11,54
161140,Grupo_15,144
20296,Grupo_11,7
131783,Grupo_15,90
147683,Grupo_11,77
51649,Grupo_07,217
46719,Grupo_11,255
156306,Grupo_07,132
74279,Grupo_15,53
109753,Grupo_13,195
63266,Grupo_11,241
50796,Grupo_15,87
169083,Grupo_07,50
150519,Grupo_11,117
54796,Grupo_11,124
139770,Grupo_14,48
57070,Grupo_14,93
218679,Grupo_15,58
152870,Grupo_07,111
24083,Grupo_15,199
76783,Grupo_07,86
108879,Grupo_15,125
21066,Grupo_11,267
81038,Grupo_11,225
76612,Grupo_14,313
47742,Grupo_15,230
147208,Grupo_11,136
161125,Grupo_11,65
11455,Grupo_15,120
97712,Grupo_15,162
89098,Grupo_14,32
192808,Grupo_15,92
93338,Grupo_15,102
228208,Grupo_15,15
213068,Grupo_11,56
155638,Grupo_15,15
132455,Grupo_15,36
154106,Grupo_15,165
110649,Grupo_11,106
57849,Grupo_09,191
167919,Grupo_15,121
140796,Grupo_15,159
178953,Grupo_15,110
23170,Grupo_07,117
204449,Grupo_11,101
43996,Grupo_11,216
212240,Grupo_15,79
171983,Grupo_14,81
87806,Grupo_15,43
73470,Grupo_14,181
102523,Grupo_11,150
35366,Grupo_11,40
98596,Grupo_14,201
242366,Grupo_15,21
12196,Grupo_15,48
62706,Grupo_15,228
244049,Grupo_15,31
100749,Grupo_15,168
49149,Grupo_13,240
165940,Grupo_15,108
24223,Grupo_11,171
153219,Grupo_15,145
69253,Grupo_15,122
169010,Grupo_08,29
101049,Grupo_15,71
185353,Grupo_07,51
61996,Grupo_15,161
147953,Grupo_15,35
187636,Grupo_13,121
115619,Grupo_15,18
23796,Grupo_11,217
5606,Grupo_11,41
128183,Grupo_15,148
26306,Grupo_12,236
106219,Grupo_15,201
145940,Grupo_11,121
140866,Grupo_15,120
59366,Grupo_07,263
70196,Grupo_13,123
167519,Grupo_11,161
230479,Grupo_15,97
146970,Grupo_15,117
222436,Grupo_15,21
123010,Grupo_15,146
224836,Grupo_11,72
30383,Grupo_11,247
49783,Grupo_04,83
141823,Grupo_11,128
25685,Grupo_04,306
234238,Grupo_15,128
85012,Grupo_15,31
109538,Grupo_14,138
239985,Grupo_11,67
91855,Grupo_07,19
225266,Grupo_07,29
95870,Grupo_13,207
50238,Grupo_07,15
152008,Grupo_11,174
98508,Grupo_07,25
11668,Grupo_11,308
6112,Grupo_07,79
3298,Grupo_11,116
219325,Grupo_11,37
238755,Grupo_15,54
143649,Grupo_15,154
6925,Grupo_13,266
193970,Grupo_15,17
46906,Grupo_13,155
191898,Grupo_01,67
143042,Grupo_15,186
5225,Grupo_04,195
106625,Grupo_11,97
249085,Grupo_15,17
96072,Grupo_15,22
239408,Grupo_11,98
163138,Grupo_15,30
166038,Grupo_11,134
180225,Grupo_11,96
237172,Grupo_15,49
57385,Grupo_13,213
196972,Grupo_15,49
201885,Grupo_07,77
74742,Grupo_07,58
221672,Grupo_15,42
205955,Grupo_11,106
242112,Grupo_11,30
74040,Grupo_15,59
177310,Grupo_04,68
208385,Grupo_15,49
38238,Grupo_15,160
164412,Grupo_07,4
214225,Grupo_11,49
230308,Grupo_11,18
14638,Grupo_11,259
186908,Grupo_15,119
138255,Grupo_15,136
30098,Grupo_07,49
104368,Grupo_04,120
139168,Grupo_15,58
111568,Grupo_11,131
103312,Grupo_09,51
138208,Grupo_04,65
103906,Grupo_07,48
239896,Grupo_11,94
131955,Grupo_11,180
145068,Grupo_08,110
100308,Grupo_14,295
186355,Grupo_11,35
249555,Grupo_07,54
232942,Grupo_11,92
180908,Grupo_15,146
138642,Grupo_11,79
172372,Grupo_11,75
209742,Grupo_15,30
3285,Grupo_07,256
53198,Grupo_08,21
47812,Grupo_11,240
68138,Grupo_15,212
103925,Grupo_07,39
76066,Grupo_07,134
34419,Grupo_14,280
244740,Grupo_11,29
110779,Grupo_11,79
100479,Grupo_15,33
124596,Grupo_15,162
253166,Grupo_15,52
119,Grupo_07,146
22153,Grupo_13,82
19106,Grupo_11,235
74549,Grupo_14,270
158906,Grupo_11,111
35779,Grupo_12,61
43768,Grupo_11,118
218168,Grupo_11,44
19972,Grupo_15,35
12038,Grupo_15,84
243472,Grupo_15,21
196408,Grupo_11,31
71798,Grupo_08,201
4319,Grupo_11,29
108079,Grupo_15,117
126819,Grupo_15,144
201736,Grupo_11,46
111212,Grupo_15,138
173742,Grupo_07,65
229942,Grupo_07,21
195549,Grupo_15,60
24306,Grupo_08,73
242179,Grupo_11,44
86906,Grupo_11,155
177619,Grupo_11,92
238440,Grupo_15,53
83019,Grupo_09,64
16406,Grupo_11,214
233636,Grupo_15,34
189270,Grupo_15,118
181519,Grupo_11,88
3072,Grupo_09,131
243838,Grupo_11,79
96955,Grupo_15,57
71385,Grupo_15,174
247238,Grupo_15,40
1542,Grupo_07,159
184149,Grupo_15,99
185070,Grupo_11,119
219010,Grupo_15,53
241406,Grupo_15,23
91953,Grupo_07,56
149296,Grupo_15,116
165070,Grupo_11,63
61149,Grupo_15,71
72510,Grupo_11,142
50549,Grupo_13,116
145766,Grupo_15,189
19306,Grupo_15,25
4506,Grupo_11,186
55096,Grupo_15,163
168866,Grupo_15,88
232770,Grupo_11,26
11179,Grupo_07,56
160110,Grupo_15,69
230219,Grupo_11,29
235083,Grupo_15,20
11938,Grupo_08,112
203438,Grupo_15,50
109712,Grupo_15,175
90425,Grupo_11,178
49238,Grupo_14,142
254038,Grupo_15,189
178753,Grupo_15,92
200883,Grupo_15,24
70310,Grupo_04,33
226870,Grupo_15,45
75223,Grupo_09,1
46366,Grupo_11,197
64906,Grupo_07,96
242649,Grupo_15,22
162170,Grupo_15,108
147119,Grupo_11,76
207825,Grupo_11,80
164755,Grupo_11,60
104806,Grupo_11,162
221336,Grupo_07,72
87853,Grupo_07,167
194112,Grupo_15,54
40242,Grupo_04,246
179825,Grupo_15,32
177542,Grupo_15,101
183912,Grupo_15,122
41908,Grupo_15,61
210885,Grupo_15,70
186542,Grupo_15,122
143455,Grupo_14,163
11468,Grupo_11,152
184425,Grupo_15,51
32542,Grupo_11,267
231525,Grupo_12,87
6868,Grupo_11,298
99008,Grupo_06,112
23336,Grupo_13,229
239740,Grupo_15,70
143966,Grupo_15,52
255779,Grupo_11,48
149366,Grupo_15,122
233249,Grupo_15,66
47653,Grupo_11,242
128812,Grupo_15,53
70238,Grupo_08,159
204242,Grupo_15,41
223908,Grupo_07,61
54383,Grupo_11,182
120819,Grupo_15,25
211210,Grupo_12,85
87819,Grupo_15,273
25279,Grupo_14,92
8683,Grupo_07,248
192540,Grupo_15,62
145953,Grupo_11,156
15119,Grupo_11,153
89840,Grupo_15,164
33449,Grupo_07,306
214523,Grupo_11,82
22236,Grupo_15,191
232440,Grupo_15,57
209310,Grupo_15,59
150953,Grupo_07,87
17449,Grupo_06,227
174010,Grupo_15,109
127649,Grupo_15,159
177549,Grupo_11,102
239112,Grupo_15,73
218238,Grupo_07,98
30596,Grupo_15,211
28712,Grupo_06,301
255455,Grupo_04,108
169172,Grupo_15,129
10425,Grupo_12,74
141208,Grupo_07,132
114198,Grupo_15,75
251572,Grupo_15,1
127140,Grupo_04,109
54768,Grupo_11,199
220408,Grupo_07,34
120108,Grupo_15,145
178055,Grupo_11,72
86655,Grupo_07,122
245485,Grupo_15,29
157910,Grupo_11,123
47383,Grupo_07,308
115279,Grupo_15,216
164396,Grupo_07,80
19925,Grupo_11,149
38908,Grupo_08,20
204585,Grupo_15,18
200372,Grupo_15,103
152185,Grupo_11,99
212342,Grupo_15,65
83698,Grupo_07,209
12523,Grupo_11,107
11036,Grupo_07,236
154366,Grupo_09,11
105379,Grupo_13,185
118608,Grupo_11,169
29498,Grupo_07,2
105366,Grupo_14,183
164923,Grupo_11,112
14640,Grupo_15,73
103896,Grupo_11,188
45298,Grupo_15,207
158372,Grupo_08,171
135666,Grupo_15,96
223006,Grupo_15,34
164542,Grupo_15,104
104898,Grupo_11,108
46683,Grupo_11,245
183208,Grupo_15,97
170808,Grupo_14,113
191142,Grupo_15,99
222642,Grupo_15,43
168285,Grupo_11,100
105598,Grupo_11,143
251398,Grupo_15,58
199098,Grupo_11,96
101138,Grupo_07,241
215938,Grupo_15,97
102466,Grupo_11,129
203819,Grupo_11,67
82849,Grupo_15,190
37340,Grupo_11,173
81679,Grupo_15,176
106606,Grupo_11,35
42112,Grupo_07,250
158255,Grupo_11,159
